Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,season,HomeTeamPoints,AwayTeamPoints,HomeTeamStrength,AwayTeamStrength,avgHG,avgHHG,avgHST,avgHR,avgHomeWinOdds,avgHomeDrawOdds,avgAG,avgHAG,avgAST,avgAR,avgAwayWinOdds,avgAwayDrawOdds
B1,2020-08-29,15:15,Eupen,St Truiden,1.0,1.0,D,1.0,0.0,H,5.0,17.0,3.0,4.0,25.0,14.0,4.0,5.0,4.0,4.0,1.0,0.0,2.01,3.51,3.58,S2020/2021,1,1,10.0,16.0,1.411764705882353,0.7058823529411765,4.470588235294118,0.058823529411764705,2.8782352941176472,3.5958823529411768,1.2352941176470589,0.47058823529411764,3.411764705882353,0.11764705882352941,4.355294117647059,3.8811764705882354
B1,2020-08-28,19:45,Oostende,Anderlecht,2.0,2.0,D,2.0,1.0,H,11.0,13.0,5.0,5.0,12.0,14.0,5.0,4.0,3.0,3.0,0.0,0.0,3.51,3.67,1.98,S2020/2021,1,1,3.0,5.0,1.9411764705882353,0.8235294117647058,4.470588235294118,0.17647058823529413,2.4000000000000004,3.6723529411764706,1.5294117647058822,0.5882352941176471,3.823529411764706,0.11764705882352941,2.3182352941176467,3.638235294117647
B1,2020-08-24,19:45,St Truiden,Oostende,0.0,0.0,D,0.0,0.0,D,9.0,13.0,1.0,2.0,12.0,26.0,4.0,5.0,1.0,7.0,1.0,1.0,2.08,3.49,3.35,S2020/2021,1,1,10.0,12.0,1.1764705882352942,0.7647058823529411,3.411764705882353,0.35294117647058826,3.0711764705882354,3.614705882352941,0.9411764705882353,0.35294117647058826,4.352941176470588,0.058823529411764705,3.761764705882353,3.858235294117647
B1,2020-08-23,17:15,Anderlecht,Mouscron,1.0,1.0,D,0.0,0.0,D,16.0,7.0,5.0,2.0,16.0,14.0,12.0,2.0,2.0,2.0,0.0,1.0,1.38,4.68,7.89,S2020/2021,1,1,2.0,18.0,1.4705882352941178,0.6470588235294118,4.705882352941177,0.11764705882352941,1.8711764705882352,3.9805882352941175,0.8823529411764706,0.23529411764705882,3.411764705882353,0.17647058823529413,5.477058823529411,4.138823529411765
B1,2020-08-23,15:00,Club Brugge,Beerschot VA,0.0,1.0,A,0.0,1.0,A,19.0,6.0,7.0,2.0,16.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,1.31,5.35,9.1,S2020/2021,0,3,1.0,7.0,2.0,0.8235294117647058,6.529411764705882,0.11764705882352941,1.3576470588235294,5.415294117647059,1.5294117647058822,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7994117647058827,3.8394117647058823
B1,2020-08-23,12:30,Standard,Genk,0.0,0.0,D,0.0,0.0,D,12.0,10.0,1.0,3.0,18.0,12.0,6.0,5.0,6.0,2.0,1.0,0.0,2.23,3.32,3.19,S2020/2021,1,1,6.0,5.0,1.5294117647058822,0.5294117647058824,5.117647058823529,0.17647058823529413,1.9423529411764704,3.816470588235294,1.7058823529411764,1.0,4.176470588235294,0.17647058823529413,2.493529411764706,3.652941176470588
B1,2020-08-22,19:45,Antwerp,Gent,1.0,0.0,H,1.0,0.0,H,6.0,17.0,4.0,5.0,10.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,2.64,3.34,2.59,S2020/2021,3,0,5.0,7.0,1.7647058823529411,0.7058823529411765,4.882352941176471,0.11764705882352941,2.0111764705882353,3.807058823529412,1.5294117647058822,1.0,5.294117647058823,0.11764705882352941,2.4558823529411766,3.7041176470588235
B1,2020-08-22,17:30,Mechelen,Cercle Brugge,2.0,3.0,A,1.0,0.0,H,21.0,11.0,8.0,4.0,14.0,13.0,6.0,8.0,4.0,2.0,0.0,0.0,1.79,3.75,4.2,S2020/2021,0,3,13.0,16.0,1.7058823529411764,0.7058823529411765,5.117647058823529,0.17647058823529413,2.394705882352941,3.758235294117647,0.8823529411764706,0.29411764705882354,3.2941176470588234,0.058823529411764705,4.630588235294118,3.9541176470588235
B1,2020-08-22,17:30,Oud-Heverlee Leuven,Charleroi,1.0,3.0,A,1.0,1.0,D,8.0,11.0,2.0,5.0,10.0,18.0,6.0,5.0,1.0,4.0,0.0,1.0,4.29,3.72,1.78,S2020/2021,0,3,8.0,12.0,1.411764705882353,0.6470588235294118,4.235294117647059,0.17647058823529413,3.0752941176470587,3.7105882352941175,1.6470588235294117,0.4117647058823529,3.823529411764706,0.11764705882352941,2.8547058823529414,3.5358823529411763
B1,2020-08-22,15:15,Waregem,Waasland-Beveren,4.0,1.0,H,1.0,0.0,H,23.0,6.0,9.0,2.0,16.0,10.0,7.0,2.0,3.0,1.0,0.0,0.0,1.72,3.92,4.44,S2020/2021,3,0,13.0,14.0,1.3529411764705883,0.5294117647058824,3.764705882352941,0.11764705882352941,2.9576470588235293,3.7176470588235295,1.3529411764705883,0.6470588235294118,3.764705882352941,0.0,6.854117647058823,4.698823529411764
B1,2020-08-21,18:00,Kortrijk,Eupen,0.0,0.0,D,0.0,0.0,D,6.0,16.0,1.0,6.0,7.0,19.0,1.0,5.0,2.0,2.0,0.0,0.0,2.34,3.36,2.97,S2020/2021,1,1,16.0,7.0,1.411764705882353,0.6470588235294118,5.117647058823529,0.058823529411764705,2.705294117647059,3.6370588235294115,1.1764705882352942,0.5294117647058824,4.764705882352941,0.11764705882352941,4.1376470588235295,3.8476470588235294
B1,2020-08-17,18:00,Waasland-Beveren,Standard,1.0,2.0,A,0.0,0.0,D,5.0,17.0,3.0,8.0,19.0,18.0,4.0,8.0,3.0,3.0,0.0,0.0,5.58,4.1,1.55,S2020/2021,0,3,18.0,7.0,1.2352941176470589,0.29411764705882354,4.647058823529412,0.23529411764705882,4.554117647058824,4.068235294117647,1.5294117647058822,0.4117647058823529,4.823529411764706,0.058823529411764705,2.6482352941176472,3.5164705882352942
B1,2020-08-16,17:15,Anderlecht,St Truiden,3.0,1.0,H,1.0,0.0,H,15.0,3.0,6.0,1.0,15.0,13.0,2.0,1.0,2.0,0.0,0.0,1.0,1.43,4.6,6.7,S2020/2021,3,0,2.0,16.0,1.4705882352941178,0.6470588235294118,4.705882352941177,0.11764705882352941,1.8711764705882352,3.9805882352941175,1.2352941176470589,0.47058823529411764,3.411764705882353,0.11764705882352941,4.355294117647059,3.8811764705882354
B1,2020-08-16,15:00,Beerschot VA,Waregem,3.0,1.0,H,1.0,0.0,H,17.0,6.0,6.0,1.0,9.0,11.0,3.0,5.0,3.0,2.0,0.0,0.0,2.33,3.42,2.92,S2020/2021,3,0,9.0,4.0,1.8823529411764706,0.8823529411764706,4.647058823529412,0.0,2.69235294117647,3.7441176470588236,1.7647058823529411,0.5882352941176471,4.529411764705882,0.058823529411764705,4.342941176470588,4.024117647058823
B1,2020-08-16,15:00,Eupen,Club Brugge,0.0,4.0,A,0.0,1.0,A,13.0,11.0,1.0,5.0,13.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,8.03,4.54,1.39,S2020/2021,0,3,10.0,1.0,1.411764705882353,0.7058823529411765,4.470588235294118,0.058823529411764705,2.8782352941176472,3.5958823529411768,2.2941176470588234,1.0588235294117647,5.0588235294117645,0.0,1.683529411764706,4.224117647058824
B1,2020-08-16,12:30,Cercle Brugge,Antwerp,2.0,1.0,H,0.0,1.0,A,11.0,8.0,5.0,3.0,17.0,14.0,5.0,2.0,1.0,1.0,0.0,0.0,3.87,3.74,1.85,S2020/2021,3,0,15.0,2.0,1.4705882352941178,0.6470588235294118,4.117647058823529,0.23529411764705882,2.998235294117647,3.6976470588235295,1.588235294117647,0.7647058823529411,4.235294117647059,0.17647058823529413,2.7076470588235293,3.573529411764706
B1,2020-08-15,18:00,Charleroi,Oostende,1.0,0.0,H,0.0,0.0,D,14.0,8.0,2.0,0.0,14.0,19.0,8.0,7.0,1.0,2.0,0.0,0.0,1.39,4.64,7.73,S2020/2021,3,0,10.0,12.0,1.0588235294117647,0.23529411764705882,5.0,0.058823529411764705,2.2847058823529416,3.7723529411764702,0.9411764705882353,0.35294117647058826,4.352941176470588,0.058823529411764705,3.761764705882353,3.858235294117647
B1,2020-08-15,18:00,Gent,Kortrijk,1.0,2.0,A,0.0,1.0,A,23.0,10.0,12.0,5.0,6.0,12.0,6.0,5.0,0.0,1.0,0.0,0.0,1.38,4.95,7.32,S2020/2021,0,3,7.0,7.0,1.7058823529411764,0.7647058823529411,5.588235294117647,0.0,1.831764705882353,4.015882352941176,1.1764705882352942,0.35294117647058826,4.470588235294118,0.058823529411764705,3.985882352941177,3.828823529411765
B1,2020-08-15,15:30,Genk,Oud-Heverlee Leuven,1.0,1.0,D,0.0,0.0,D,20.0,10.0,4.0,4.0,11.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,1.26,5.75,10.84,S2020/2021,1,1,3.0,15.0,2.235294117647059,1.0,5.411764705882353,0.17647058823529413,1.851764705882353,4.083529411764706,1.7647058823529411,0.7647058823529411,4.823529411764706,0.058823529411764705,4.524705882352941,4.043529411764706
B1,2020-08-14,18:00,Mouscron,Mechelen,0.0,1.0,A,0.0,1.0,A,9.0,7.0,1.0,4.0,9.0,18.0,5.0,5.0,3.0,3.0,0.0,0.0,3.42,3.48,2.08,S2020/2021,0,3,16.0,3.0,1.0,0.35294117647058826,4.176470588235294,0.058823529411764705,3.7235294117647055,3.6311764705882354,1.4705882352941178,0.5882352941176471,5.352941176470588,0.0,3.3182352941176467,3.7788235294117642
B1,2020-08-10,18:00,Oud-Heverlee Leuven,Eupen,1.0,1.0,D,0.0,0.0,D,4.0,16.0,3.0,6.0,12.0,11.0,5.0,8.0,1.0,2.0,0.0,0.0,2.35,3.42,2.86,S2020/2021,1,1,8.0,7.0,1.411764705882353,0.6470588235294118,4.235294117647059,0.17647058823529413,3.0752941176470587,3.7105882352941175,1.1764705882352942,0.5294117647058824,4.764705882352941,0.11764705882352941,4.1376470588235295,3.8476470588235294
B1,2020-08-10,18:00,Oostende,Beerschot VA,1.0,2.0,A,0.0,1.0,A,6.0,6.0,2.0,5.0,18.0,12.0,12.0,7.0,3.0,2.0,0.0,0.0,2.29,3.47,2.93,S2020/2021,0,3,3.0,7.0,1.9411764705882353,0.8235294117647058,4.470588235294118,0.17647058823529413,2.4000000000000004,3.6723529411764706,1.5294117647058822,0.4117647058823529,4.0588235294117645,0.058823529411764705,3.7994117647058827,3.8394117647058823
B1,2020-08-09,19:45,Kortrijk,Waasland-Beveren,1.0,3.0,A,0.0,1.0,A,11.0,8.0,4.0,6.0,15.0,14.0,4.0,1.0,2.0,4.0,0.0,0.0,1.63,4.02,4.89,S2020/2021,0,3,16.0,14.0,1.411764705882353,0.6470588235294118,5.117647058823529,0.058823529411764705,2.705294117647059,3.6370588235294115,1.3529411764705883,0.6470588235294118,3.764705882352941,0.0,6.854117647058823,4.698823529411764
B1,2020-08-09,17:15,Mechelen,Anderlecht,2.0,2.0,D,0.0,0.0,D,10.0,7.0,4.0,2.0,21.0,17.0,2.0,7.0,3.0,3.0,0.0,0.0,4.14,3.53,1.84,S2020/2021,1,1,13.0,5.0,1.7058823529411764,0.7058823529411765,5.117647058823529,0.17647058823529413,2.394705882352941,3.758235294117647,1.5294117647058822,0.5882352941176471,3.823529411764706,0.11764705882352941,2.3182352941176467,3.638235294117647
B1,2020-08-09,15:00,Waregem,Genk,1.0,2.0,A,1.0,0.0,H,8.0,15.0,6.0,4.0,15.0,16.0,9.0,8.0,3.0,1.0,0.0,0.0,3.52,3.79,1.93,S2020/2021,0,3,13.0,5.0,1.3529411764705883,0.5294117647058824,3.764705882352941,0.11764705882352941,2.9576470588235293,3.7176470588235295,1.7058823529411764,1.0,4.176470588235294,0.17647058823529413,2.493529411764706,3.652941176470588
B1,2020-08-09,12:30,St Truiden,Gent,2.0,1.0,H,1.0,1.0,D,11.0,13.0,8.0,2.0,19.0,13.0,6.0,3.0,2.0,2.0,0.0,0.0,4.36,4.05,1.7,S2020/2021,3,0,10.0,7.0,1.1764705882352942,0.7647058823529411,3.411764705882353,0.35294117647058826,3.0711764705882354,3.614705882352941,1.5294117647058822,1.0,5.294117647058823,0.11764705882352941,2.4558823529411766,3.7041176470588235
B1,2020-08-08,18:00,Antwerp,Mouscron,1.0,1.0,D,0.0,0.0,D,12.0,4.0,9.0,2.0,8.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,1.31,5.11,9.27,S2020/2021,1,1,5.0,18.0,1.7647058823529411,0.7058823529411765,4.882352941176471,0.11764705882352941,2.0111764705882353,3.807058823529412,0.8823529411764706,0.23529411764705882,3.411764705882353,0.17647058823529413,5.477058823529411,4.138823529411765
B1,2020-08-08,18:00,Standard,Cercle Brugge,1.0,0.0,H,0.0,0.0,D,11.0,6.0,8.0,1.0,10.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,1.43,4.56,6.84,S2020/2021,3,0,6.0,16.0,1.5294117647058822,0.5294117647058824,5.117647058823529,0.17647058823529413,1.9423529411764704,3.816470588235294,0.8823529411764706,0.29411764705882354,3.2941176470588234,0.058823529411764705,4.630588235294118,3.9541176470588235
B1,2020-08-08,15:30,Club Brugge,Charleroi,0.0,1.0,A,0.0,0.0,D,17.0,6.0,5.0,4.0,10.0,11.0,10.0,2.0,2.0,3.0,0.0,0.0,1.52,4.0,6.26,S2020/2021,0,3,1.0,12.0,2.0,0.8235294117647058,6.529411764705882,0.11764705882352941,1.3576470588235294,5.415294117647059,1.6470588235294117,0.4117647058823529,3.823529411764706,0.11764705882352941,2.8547058823529414,3.5358823529411763
B1,2020-03-07,19:00,Anderlecht,Waregem,7.0,0.0,H,2.0,0.0,H,11.0,8.0,8.0,4.0,11.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,1.41,4.66,6.95,S2019/2020,3,0,6.0,12.0,1.9333333333333333,0.9333333333333333,6.133333333333334,0.06666666666666667,1.916,4.124,0.7333333333333333,0.4,3.8,0.26666666666666666,5.072666666666667,4.3053333333333335
B1,2020-03-07,19:00,Club Brugge,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,15.0,6.0,5.0,4.0,16.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,1.33,5.02,8.56,S2019/2020,3,0,1.0,15.0,2.2,1.2,5.333333333333333,0.06666666666666667,1.3426666666666667,5.751333333333333,0.7333333333333333,0.3333333333333333,3.533333333333333,0.06666666666666667,6.0840000000000005,4.508
B1,2020-03-07,19:00,Gent,Charleroi,1.0,4.0,A,0.0,2.0,A,5.0,14.0,5.0,8.0,16.0,12.0,3.0,4.0,3.0,1.0,1.0,0.0,1.81,3.68,4.1,S2019/2020,0,3,2.0,2.0,2.533333333333333,1.3333333333333333,6.466666666666667,0.13333333333333333,1.584,4.752,1.5333333333333334,0.7333333333333333,4.733333333333333,0.13333333333333333,3.178,3.582
B1,2020-03-07,19:00,Kortrijk,Antwerp,0.0,1.0,A,0.0,0.0,D,10.0,12.0,4.0,5.0,17.0,12.0,6.0,7.0,3.0,0.0,0.0,0.0,2.94,3.48,2.27,S2019/2020,0,3,11.0,4.0,1.6,0.4666666666666667,4.933333333333334,0.0,2.7186666666666666,3.7666666666666666,1.4,0.4666666666666667,4.4,0.13333333333333333,2.662,3.698
B1,2020-03-07,19:00,Mechelen,Eupen,1.0,1.0,D,1.0,0.0,H,20.0,4.0,8.0,1.0,12.0,9.0,8.0,2.0,0.0,2.0,0.0,0.0,1.5,4.22,6.17,S2019/2020,1,1,10.0,11.0,1.6666666666666667,0.7333333333333333,5.133333333333334,0.06666666666666667,2.5893333333333337,3.878,0.9333333333333333,0.4,3.066666666666667,0.26666666666666666,5.835333333333334,4.277333333333333
B1,2020-03-07,19:00,Mouscron,Waasland-Beveren,1.0,0.0,H,0.0,0.0,D,10.0,8.0,6.0,1.0,12.0,12.0,8.0,2.0,3.0,3.0,0.0,0.0,2.13,3.47,3.24,S2019/2020,3,0,8.0,14.0,1.4666666666666666,0.5333333333333333,3.466666666666667,0.0,3.0246666666666666,3.6173333333333333,0.6,0.3333333333333333,2.933333333333333,0.06666666666666667,7.474,4.842
B1,2020-03-07,19:00,Oostende,Genk,2.0,4.0,A,1.0,0.0,H,7.0,12.0,4.0,8.0,11.0,15.0,3.0,6.0,2.0,1.0,1.0,0.0,3.38,3.57,2.04,S2019/2020,0,3,11.0,4.0,1.3333333333333333,0.7333333333333333,4.666666666666667,0.06666666666666667,3.2486666666666664,3.722,1.6,0.5333333333333333,4.6,0.0,2.444666666666667,3.728
B1,2020-03-07,19:00,Standard,St Truiden,0.0,0.0,D,0.0,0.0,D,7.0,9.0,3.0,5.0,14.0,21.0,4.0,4.0,0.0,4.0,1.0,0.0,1.34,5.04,8.21,S2019/2020,1,1,5.0,9.0,1.6,0.6666666666666666,5.333333333333333,0.13333333333333333,1.716,4.462000000000001,1.0666666666666667,0.4,3.2666666666666666,0.2,5.347333333333334,4.256
B1,2020-03-01,19:00,Cercle Brugge,Gent,1.0,0.0,H,1.0,0.0,H,6.0,15.0,2.0,9.0,9.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,3.37,3.57,2.03,S2019/2020,3,0,14.0,4.0,1.1428571428571428,0.7142857142857143,5.285714285714286,0.14285714285714285,3.5535714285714284,3.814285714285714,1.5,0.7142857142857143,5.857142857142857,0.07142857142857142,2.2735714285714286,3.8064285714285715
B1,2020-03-01,17:00,Charleroi,Standard,2.0,0.0,H,1.0,0.0,H,10.0,4.0,6.0,1.0,7.0,19.0,9.0,7.0,1.0,4.0,0.0,0.0,2.38,3.33,2.89,S2019/2020,3,0,4.0,7.0,1.8571428571428572,0.6428571428571429,5.071428571428571,0.0,2.153571428571429,3.785,1.6428571428571428,0.6428571428571429,4.928571428571429,0.35714285714285715,2.6514285714285712,3.765
B1,2020-03-01,13:30,Genk,Club Brugge,1.0,2.0,A,1.0,1.0,D,7.0,10.0,7.0,5.0,15.0,22.0,5.0,4.0,2.0,4.0,0.0,0.0,3.89,3.56,1.9,S2019/2020,0,3,7.0,1.0,1.5,0.7142857142857143,5.357142857142857,0.0,1.7992857142857144,4.635714285714286,1.7857142857142858,0.7857142857142857,6.428571428571429,0.0,1.6771428571428573,4.3
B1,2020-02-29,19:30,Antwerp,Oostende,3.0,1.0,H,2.0,0.0,H,8.0,7.0,6.0,3.0,11.0,10.0,2.0,6.0,0.0,2.0,0.0,0.0,1.38,4.69,7.63,S2019/2020,3,0,3.0,16.0,2.0,0.9285714285714286,6.0,0.0,1.8307142857142857,4.16,0.6428571428571429,0.35714285714285715,4.071428571428571,0.07142857142857142,6.202857142857143,4.535
B1,2020-02-29,19:00,Eupen,Mouscron,2.0,1.0,H,1.0,1.0,D,8.0,3.0,4.0,2.0,13.0,16.0,3.0,4.0,3.0,0.0,0.0,0.0,2.06,3.42,3.44,S2019/2020,3,0,14.0,12.0,1.0,0.6428571428571429,3.2142857142857144,0.0,3.0357142857142856,3.5749999999999997,1.1428571428571428,0.42857142857142855,3.5,0.0,5.329285714285715,4.145714285714286
B1,2020-02-29,19:00,Waregem,Kortrijk,2.0,2.0,D,2.0,0.0,H,9.0,17.0,6.0,7.0,11.0,11.0,6.0,4.0,2.0,1.0,0.0,0.0,2.35,3.56,2.77,S2019/2020,1,1,8.0,10.0,2.142857142857143,1.0,5.0,0.0,2.5542857142857143,3.807857142857143,1.1428571428571428,0.2857142857142857,3.7857142857142856,0.07142857142857142,4.853571428571429,4.156428571428571
B1,2020-02-29,17:00,Waasland-Beveren,Anderlecht,0.0,3.0,A,0.0,1.0,A,6.0,8.0,5.0,4.0,16.0,12.0,3.0,10.0,0.0,2.0,0.0,0.0,4.72,3.83,1.68,S2019/2020,0,3,16.0,8.0,0.8571428571428571,0.42857142857142855,3.7142857142857144,0.0,3.8971428571428572,3.8299999999999996,1.1428571428571428,0.42857142857142855,3.5714285714285716,0.14285714285714285,2.967142857142857,3.704285714285714
B1,2020-02-28,19:30,St Truiden,Mechelen,0.0,3.0,A,0.0,0.0,D,9.0,16.0,3.0,8.0,16.0,14.0,2.0,6.0,4.0,1.0,0.0,0.0,3.0,3.51,2.24,S2019/2020,0,3,13.0,2.0,1.2142857142857142,0.42857142857142855,3.5,0.07142857142857142,3.3414285714285716,3.7985714285714285,1.5,0.5,3.142857142857143,0.14285714285714285,4.225714285714286,3.932857142857143
B1,2020-02-23,19:00,Gent,St Truiden,4.0,1.0,H,3.0,0.0,H,15.0,6.0,7.0,3.0,9.0,14.0,6.0,5.0,3.0,1.0,0.0,0.0,1.31,5.24,8.92,S2019/2020,3,0,2.0,9.0,2.533333333333333,1.3333333333333333,6.466666666666667,0.13333333333333333,1.584,4.752,1.0666666666666667,0.4,3.2666666666666666,0.2,5.347333333333334,4.256
B1,2020-02-23,17:00,Anderlecht,Eupen,6.0,1.0,H,4.0,0.0,H,14.0,5.0,9.0,4.0,15.0,9.0,6.0,5.0,1.0,2.0,0.0,1.0,1.42,4.35,7.43,S2019/2020,3,0,6.0,11.0,1.9333333333333333,0.9333333333333333,6.133333333333334,0.06666666666666667,1.916,4.124,0.9333333333333333,0.4,3.066666666666667,0.26666666666666666,5.835333333333334,4.277333333333333
B1,2020-02-23,13:30,Club Brugge,Charleroi,1.0,0.0,H,1.0,0.0,H,5.0,9.0,3.0,2.0,14.0,13.0,4.0,4.0,0.0,1.0,0.0,0.0,1.48,4.07,6.84,S2019/2020,3,0,1.0,2.0,2.2,1.2,5.333333333333333,0.06666666666666667,1.3426666666666667,5.751333333333333,1.5333333333333334,0.7333333333333333,4.733333333333333,0.13333333333333333,3.178,3.582
B1,2020-02-22,19:30,Mechelen,Waasland-Beveren,4.0,0.0,H,2.0,0.0,H,17.0,8.0,10.0,3.0,13.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0,1.55,4.19,5.41,S2019/2020,3,0,10.0,14.0,1.6666666666666667,0.7333333333333333,5.133333333333334,0.06666666666666667,2.5893333333333337,3.878,0.6,0.3333333333333333,2.933333333333333,0.06666666666666667,7.474,4.842
B1,2020-02-22,19:00,Mouscron,Cercle Brugge,0.0,1.0,A,0.0,0.0,D,4.0,10.0,1.0,3.0,13.0,12.0,3.0,7.0,3.0,1.0,0.0,0.0,2.51,3.39,2.66,S2019/2020,0,3,8.0,15.0,1.4666666666666666,0.5333333333333333,3.466666666666667,0.0,3.0246666666666666,3.6173333333333333,0.7333333333333333,0.3333333333333333,3.533333333333333,0.06666666666666667,6.0840000000000005,4.508
B1,2020-02-22,19:00,Oostende,Waregem,1.0,1.0,D,1.0,1.0,D,10.0,12.0,3.0,6.0,11.0,20.0,3.0,5.0,1.0,3.0,0.0,0.0,2.43,3.5,2.69,S2019/2020,1,1,11.0,12.0,1.3333333333333333,0.7333333333333333,4.666666666666667,0.06666666666666667,3.2486666666666664,3.722,0.7333333333333333,0.4,3.8,0.26666666666666666,5.072666666666667,4.3053333333333335
B1,2020-02-22,17:00,Standard,Antwerp,1.0,0.0,H,1.0,0.0,H,9.0,9.0,7.0,3.0,9.0,11.0,3.0,6.0,1.0,3.0,0.0,0.0,2.02,3.53,3.46,S2019/2020,3,0,5.0,4.0,1.6,0.6666666666666666,5.333333333333333,0.13333333333333333,1.716,4.462000000000001,1.4,0.4666666666666667,4.4,0.13333333333333333,2.662,3.698
B1,2020-02-21,19:30,Kortrijk,Genk,0.0,1.0,A,0.0,0.0,D,6.0,14.0,4.0,7.0,14.0,13.0,3.0,4.0,3.0,4.0,0.0,0.0,2.6,3.49,2.54,S2019/2020,0,3,11.0,4.0,1.6,0.4666666666666667,4.933333333333334,0.0,2.7186666666666666,3.7666666666666666,1.6,0.5333333333333333,4.6,0.0,2.444666666666667,3.728
B1,2020-02-16,19:00,Waregem,Mouscron,1.0,2.0,A,0.0,1.0,A,7.0,11.0,3.0,6.0,7.0,10.0,6.0,3.0,2.0,2.0,0.0,0.0,1.72,3.91,4.33,S2019/2020,0,3,8.0,12.0,2.142857142857143,1.0,5.0,0.0,2.5542857142857143,3.807857142857143,1.1428571428571428,0.42857142857142855,3.5,0.0,5.329285714285715,4.145714285714286
B1,2020-02-16,17:00,Genk,Standard,1.0,3.0,A,0.0,2.0,A,11.0,8.0,6.0,6.0,12.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,2.43,3.43,2.74,S2019/2020,0,3,7.0,7.0,1.5,0.7142857142857143,5.357142857142857,0.0,1.7992857142857144,4.635714285714286,1.6428571428571428,0.6428571428571429,4.928571428571429,0.35714285714285715,2.6514285714285712,3.765
B1,2020-02-16,13:30,Antwerp,Charleroi,1.0,1.0,D,1.0,0.0,H,6.0,9.0,5.0,6.0,11.0,17.0,6.0,10.0,2.0,3.0,0.0,0.0,2.01,3.44,3.6,S2019/2020,1,1,3.0,2.0,2.0,0.9285714285714286,6.0,0.0,1.8307142857142857,4.16,1.5333333333333334,0.7333333333333333,4.733333333333333,0.13333333333333333,3.178,3.582
B1,2020-02-15,19:30,Mechelen,Anderlecht,2.0,0.0,H,0.0,0.0,D,13.0,7.0,6.0,0.0,13.0,9.0,4.0,5.0,2.0,3.0,0.0,1.0,2.69,3.49,2.43,S2019/2020,3,0,10.0,8.0,1.6666666666666667,0.7333333333333333,5.133333333333334,0.06666666666666667,2.5893333333333337,3.878,1.1428571428571428,0.42857142857142855,3.5714285714285716,0.14285714285714285,2.967142857142857,3.704285714285714
B1,2020-02-15,19:00,Oostende,Kortrijk,0.0,3.0,A,0.0,0.0,D,6.0,14.0,1.0,5.0,19.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,2.46,3.38,2.74,S2019/2020,0,3,11.0,10.0,1.3333333333333333,0.7333333333333333,4.666666666666667,0.06666666666666667,3.2486666666666664,3.722,1.1428571428571428,0.2857142857142857,3.7857142857142856,0.07142857142857142,4.853571428571429,4.156428571428571
B1,2020-02-15,19:00,St Truiden,Cercle Brugge,0.0,1.0,A,0.0,0.0,D,13.0,11.0,2.0,4.0,14.0,16.0,5.0,6.0,5.0,3.0,0.0,0.0,2.28,3.46,2.95,S2019/2020,0,3,13.0,15.0,1.2142857142857142,0.42857142857142855,3.5,0.07142857142857142,3.3414285714285716,3.7985714285714285,0.7333333333333333,0.3333333333333333,3.533333333333333,0.06666666666666667,6.0840000000000005,4.508
B1,2020-02-15,17:00,Club Brugge,Waasland-Beveren,2.0,1.0,H,1.0,0.0,H,15.0,2.0,5.0,1.0,16.0,13.0,16.0,2.0,2.0,7.0,0.0,1.0,1.11,8.39,20.28,S2019/2020,3,0,1.0,14.0,2.2,1.2,5.333333333333333,0.06666666666666667,1.3426666666666667,5.751333333333333,0.6,0.3333333333333333,2.933333333333333,0.06666666666666667,7.474,4.842
B1,2020-02-14,19:30,Eupen,Gent,2.0,3.0,A,2.0,2.0,D,8.0,12.0,3.0,9.0,16.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,5.76,4.18,1.54,S2019/2020,0,3,14.0,4.0,1.0,0.6428571428571429,3.2142857142857144,0.0,3.0357142857142856,3.5749999999999997,1.5,0.7142857142857143,5.857142857142857,0.07142857142857142,2.2735714285714286,3.8064285714285715
B1,2020-02-13,19:30,Antwerp,Genk,1.0,1.0,D,1.0,1.0,D,14.0,8.0,6.0,5.0,13.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,2.07,3.53,3.34,S2019/2020,1,1,3.0,4.0,2.0,0.9285714285714286,6.0,0.0,1.8307142857142857,4.16,1.6,0.5333333333333333,4.6,0.0,2.444666666666667,3.728
